event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
RTQAWEUTUE,5439236110,NDDTB,Android,True,LTE,2025-03-31 09:50:32.955762,"-71.75387451619119,-161.64170949898175",SIM switch,False
4XH3RJQES3,3750457988,VTODW,Android,True,LTE,2025-04-08 09:50:32.955776,"-74.94739969428113,-87.7853161324136",battery drain,False
WG7E938HQ9,0990516505,QLXEN,Windows,True,WiFi,2025-04-08 09:50:32.955790,"-51.83218053436825,-93.83668033190544",battery drain,True
5H8OXWMB55,8061255147,ADEHH,Android,False,WiFi,2025-04-15 09:50:32.955805,"-78.08521689811698,-121.2531080041867",SIM switch,False
J9WHYS1VYU,7096964752,RSWOU,iOS,True,LTE,2025-04-04 09:50:32.955819,"4.761524172530201,117.7175363193345",battery drain,True
VYQ00BA7BX,9711437990,JWBSS,iOS,True,WiFi,2025-04-19 09:50:32.955836,"-88.15102807608693,63.001945825922604",SIM switch,False
UUO2XWQ1XE,6875345870,XLUSO,iOS,False,5G,2025-04-10 09:50:32.955860,"-49.69848003958285,-9.39241666619688",battery drain,True
UL8G4RHJ61,6849644333,JXTRW,Android,True,WiFi,2025-03-27 09:50:32.955875,"0.197596331386805,-54.980420662930726",reboot,False
QZN4DQ5YY9,2755976616,VBXLB,Windows,False,LTE,2025-04-05 09:50:32.955889,"80.77238517333785,0.05572301735230667",SIM switch,True
1VL0FXAJIZ,5189629699,HTDFD,Android,True,5G,2025-04-19 09:50:32.955903,"-8.87449186297978,113.00028589560134",reboot,False
UEJW5JFHZE,8273888299,MDXCL,Android,True,LTE,2025-04-13 09:50:32.955919,"25.30202425909431,-25.176763084974",reboot,True
P1GGFIGNH5,2420384426,HNPAW,Android,True,LTE,2025-04-01 09:50:32.955933,"88.06001909175487,-43.96853070928023",SIM switch,False
ID4RW1RKAS,7453241193,MWBLB,Windows,False,WiFi,2025-04-09 09:50:32.955947,"25.48764545908297,69.36675930139987",SIM switch,False
PXYI53DODC,2613943171,RQPDI,iOS,False,WiFi,2025-04-06 09:50:32.955962,"-2.677640563948202,75.27080186303976",SIM switch,True
2IF8YFQ417,1484252102,MRZRI,Android,False,WiFi,2025-04-17 09:50:32.955977,"84.98045131669878,154.20481704966994",SIM switch,False
K32L2ZKJMS,9756105107,JGBNY,iOS,False,LTE,2025-04-08 09:50:32.955992,"-18.718256652723383,-67.34394456398304",reboot,False
IJRT4KTVPS,7210233247,CRASI,iOS,False,LTE,2025-04-14 09:50:32.956015,"75.48755700095336,155.78750220889953",battery drain,True
WR9W1PEDJU,6406205895,HKEIS,Windows,True,5G,2025-04-03 09:50:32.956034,"-84.48086436093428,-157.28732113610346",reboot,True
XXM9H3TU2Z,6923950836,MYSYE,iOS,True,5G,2025-04-03 09:50:32.956049,"33.097451485341594,-23.771367418118075",reboot,True
HWMR23U543,9201059133,JDXOT,Android,True,5G,2025-03-28 09:50:32.956063,"-43.30641663880745,61.08489187553829",reboot,False
RMRDFN5H1M,2081902028,LSTEB,Windows,False,WiFi,2025-04-01 09:50:32.956077,"23.816693392628807,-149.67338669341117",battery drain,True
EXLTRQ12JH,5324746059,GGVJP,Windows,False,WiFi,2025-04-13 09:50:32.956092,"1.7578165594226363,-84.53499365817527",SIM switch,False
OCFQ90YFWM,2678473152,VAKFC,Windows,False,5G,2025-03-25 09:50:32.956106,"-27.485568921815762,-134.52890584379708",SIM switch,True
0XVPY3AQSO,9648639196,IAPLN,Android,False,LTE,2025-04-13 09:50:32.956120,"74.49849309262828,-41.164004201848684",reboot,False
2OXUT2PQPX,9251014709,XSJYX,Windows,True,LTE,2025-03-26 09:50:32.956135,"57.70825936372589,-138.1647310272452",reboot,False
T11EFN830L,5146795675,CFJFB,iOS,True,WiFi,2025-03-31 09:50:32.956149,"62.51097422241989,-90.28863051389166",SIM switch,True
6LROUYNIVG,1385838291,BHEIV,Windows,True,5G,2025-04-17 09:50:32.956164,"77.4518730648744,-45.49812302455834",battery drain,False
61IP92WD2S,1024375761,LCEFF,Android,False,LTE,2025-04-14 09:50:32.956198,"-45.378051621607604,8.183308344639585",battery drain,False
MNFWFVEI0M,2948032569,SXXIG,Android,True,5G,2025-03-25 09:50:32.956225,"-31.25993802300478,38.41787157220699",reboot,False
KDS07H5Z7W,9767843169,JMIHA,iOS,False,5G,2025-04-17 09:50:32.956243,"42.65001172285076,161.48898046773786",battery drain,True
OQP61P0NPI,3273984243,HMDSF,iOS,True,5G,2025-04-21 09:50:32.956258,"-13.306974601158302,-85.81912161563855",reboot,False
TXK2E7LED1,9330102364,LPXHS,Android,True,WiFi,2025-04-01 09:50:32.956273,"21.47575685762955,63.55817628665531",reboot,True
DGA94FFB5C,5981160122,UZXRV,Android,False,LTE,2025-04-06 09:50:32.956296,"34.07832121858888,-86.21472949890135",SIM switch,True
5V7RSDIURV,9527843041,QNMGY,Android,True,5G,2025-04-13 09:50:32.956320,"43.205385865453394,122.68018395112625",battery drain,True
MYJH77X5QT,9478080447,VVCEN,Android,True,WiFi,2025-04-08 09:50:32.956341,"-34.901187589382076,71.33127484533915",reboot,False
BIM5YXKG70,5472510760,LDUJN,iOS,False,WiFi,2025-04-16 09:50:32.956356,"28.49967304481541,28.937184117769363",battery drain,False
POSHK9EO8K,9354658079,YFTYA,iOS,False,LTE,2025-04-12 09:50:32.956370,"-56.637521444162665,65.10478137607916",SIM switch,True
7RH3GY5LAL,6611360655,CDZSI,Windows,True,WiFi,2025-04-08 09:50:32.956384,"-5.374228421393838,-59.10253651904438",battery drain,False
6NDN2524KK,0430750286,SHMGH,Windows,False,5G,2025-04-11 09:50:32.956399,"73.38911108099242,82.39280385477332",reboot,False
SPOT6P3NTW,9565316821,WFNDD,Android,False,LTE,2025-04-23 09:50:32.956413,"-60.35232721844733,16.587842161070085",battery drain,True
CGZY5D8I6Z,4772880312,OIUZY,Android,False,5G,2025-04-04 09:50:32.956430,"-84.2869582680252,-40.4481018029181",SIM switch,True
CZHISSUE4N,9165808647,GGKHN,iOS,True,5G,2025-04-22 09:50:32.956444,"-43.664844233444114,-88.01259958814553",battery drain,True
D4VB1FATW3,3532013931,USILM,Windows,False,WiFi,2025-04-18 09:50:32.956459,"-25.875773471681057,25.38555931177882",reboot,False
X6O7SBVDAJ,4230466999,GPDJP,iOS,True,5G,2025-03-26 09:50:32.956474,"52.52775644018237,78.49311628101299",reboot,False
LFCWC5VDRF,2905405337,PDSPR,Windows,True,WiFi,2025-04-12 09:50:32.956489,"-8.901854415733922,58.36833892095018",battery drain,False
SOKFAH6Z15,5643027946,OORPX,iOS,False,LTE,2025-04-07 09:50:32.956503,"-21.381206724589106,7.523529035336139",battery drain,True
72X02C9N61,0530348879,LGXMN,iOS,True,5G,2025-04-23 09:50:32.956518,"27.730954435823918,59.38661716893648",reboot,False
UR27DNEXHJ,1828154554,YCTCG,Windows,False,LTE,2025-04-06 09:50:32.956532,"71.47676821267038,-14.080943407017628",reboot,True
81FNQCBR1I,5533873140,QOQQJ,Android,True,WiFi,2025-04-05 09:50:32.956555,"-31.161485671239774,101.52657275725517",reboot,False
6XYXAVUSKV,3499310078,ZCRXH,iOS,False,5G,2025-04-08 09:50:32.956574,"-18.68592221077232,2.015094328553971",battery drain,True
KDSIA64KON,9797039350,EEEAC,iOS,True,5G,2025-04-11 09:50:32.956589,"-15.571512145375479,-170.418492647007",reboot,True
PMRA0Z8159,4693617207,IYCYK,iOS,False,LTE,2025-04-23 09:50:32.956604,"-50.21069099152663,43.577681357069025",SIM switch,False
XTBRRI3FKP,7034133795,ZNOXV,Android,True,5G,2025-04-12 09:50:32.956618,"46.5161592823365,58.80711410291761",battery drain,False
1XPPBGBYXU,7263763380,PFZPG,Windows,False,5G,2025-04-15 09:50:32.956633,"-34.220901020955324,91.33579778647106",battery drain,True
KD90BAWEYA,0388063822,UVKVT,iOS,True,5G,2025-03-31 09:50:32.956648,"-67.05849366780089,-114.79084528947942",reboot,False
I5WPL1LIUX,7192971681,QMTUD,Android,True,LTE,2025-04-22 09:50:32.956662,"25.678873514561246,134.47753077653476",battery drain,True
VEUP7O2C8X,5527818013,JIOQD,Windows,True,5G,2025-03-28 09:50:32.956676,"-27.80866512965995,-111.85959170378976",SIM switch,True
IXF7LA4K66,0193657015,FVXNJ,Android,False,5G,2025-03-31 09:50:32.956691,"64.51908619564301,49.413063754677665",battery drain,True
F5RWREMLBK,0103312337,JRCQO,Windows,False,5G,2025-04-12 09:50:32.956706,"53.412255019436515,103.44907860442902",SIM switch,True
CLY4HB9FJH,7472130919,VZWST,Android,True,LTE,2025-04-15 09:50:32.956720,"55.58711186664806,-160.14558868820313",battery drain,False
V0RI5A883X,6273481404,IVGSA,Android,False,WiFi,2025-03-25 09:50:32.956735,"-75.74533886445106,-152.7080979367202",reboot,False
K7QGU2WO4V,0699461526,CCZQW,Android,True,LTE,2025-04-18 09:50:32.956750,"22.119515899307416,175.9273618810255",reboot,False
WVFSQYBOQY,3071593265,EYFUX,iOS,True,LTE,2025-04-10 09:50:32.956764,"73.17394141323555,115.66439579274805",SIM switch,False
JVS5KXJP6O,5436889147,XOBEH,Android,True,5G,2025-03-30 09:50:32.956779,"52.24573772952749,112.33584331634364",battery drain,False
4QR7SMNAA8,3859416346,CNNVB,Windows,False,5G,2025-04-16 09:50:32.956793,"-33.66474743625033,59.00512772780053",battery drain,True
QAT7SZI2NG,9556972506,UCAPF,iOS,False,LTE,2025-04-16 09:50:32.956808,"73.10676284222771,-117.05177316055094",battery drain,False
YJEVYMLDLP,9521073800,VXXCE,Windows,True,5G,2025-04-20 09:50:32.956822,"-3.2756948079672696,38.51982403252029",SIM switch,True
IQQ1GYNADL,9029252928,GGMKJ,Windows,False,5G,2025-03-31 09:50:32.956837,"24.922839147081376,-51.655328376801776",SIM switch,True
M3F3GWODD3,7221700078,KGSDB,Windows,False,LTE,2025-04-15 09:50:32.956858,"-52.695266873156484,53.19514807550863",battery drain,False
47V11044X2,8910718640,DIYJD,Android,False,LTE,2025-04-20 09:50:32.956877,"-85.68153061319379,-135.5031893990444",reboot,False
TS2EYEQQG5,6592491795,QATAI,Android,True,LTE,2025-03-30 09:50:32.956892,"48.494331960695575,-138.6379177484239",SIM switch,True
3A45RW3O38,4880287531,JRQTG,Android,False,LTE,2025-04-10 09:50:32.956909,"73.44030722532781,8.820139041228344",battery drain,False
1I8Z7BYTXB,6118935115,OEYSI,iOS,True,WiFi,2025-04-08 09:50:32.956933,"81.11623502413084,-125.11650181768876",reboot,False
6CE6R5D0TF,4740140824,UFEJG,Android,True,WiFi,2025-04-18 09:50:32.956950,"-23.405578135628303,-102.33309449938146",battery drain,True
TWPPIKB5VB,0836547571,YHSIN,Android,False,LTE,2025-04-20 09:50:32.956966,"-84.50551901984907,85.36079131848163",SIM switch,False
AC0N2488M1,2810148739,COTCE,iOS,False,LTE,2025-04-16 09:50:32.956980,"87.73691528618616,-108.88611555207797",SIM switch,False
9DB1ETVWU1,6412231591,ECPME,Windows,False,LTE,2025-04-22 09:50:32.956994,"66.10847094603798,-113.62128121041965",SIM switch,False
31X2LFGIZQ,6149233196,OWVMK,Windows,True,5G,2025-04-13 09:50:32.957008,"-13.3813568077492,-107.68099885908696",reboot,False
7VTZAHOJQ8,9467227310,QVMTA,iOS,False,LTE,2025-03-29 09:50:32.957022,"-33.91931400015766,146.90594117106707",battery drain,True
JN11HLVIV1,0562110280,WEFZP,iOS,False,WiFi,2025-03-31 09:50:32.957037,"-20.289977457497343,61.698126586498205",reboot,False
94UJO8ASK8,9847914425,ANBLB,Android,False,5G,2025-03-29 09:50:32.957051,"-12.137690476893951,-24.284336046777952",SIM switch,True
O7KDI46198,3825750347,OKFNX,Android,False,WiFi,2025-04-20 09:50:32.957066,"-9.781760105515673,-170.59392238444275",SIM switch,False
ZPW5YJDXHY,3518064699,DHRJJ,Windows,False,LTE,2025-03-28 09:50:32.957089,"-27.44282945541881,175.9640587334871",reboot,False
ZTGWZ1KNY3,8225101298,MAQXU,Android,True,5G,2025-04-05 09:50:32.957109,"82.84285422471217,-113.26676462453999",reboot,True
T2QMRJ6QZ2,8331097868,PEKJJ,Android,True,WiFi,2025-04-13 09:50:32.957123,"14.018086009900927,169.68480349211154",battery drain,False
XGGKUHB63S,5052722667,KDOGT,Android,True,5G,2025-03-29 09:50:32.957138,"25.884739585252646,34.769917307591044",SIM switch,True
JXW2A9SAE0,8385722404,QLJFA,Android,True,WiFi,2025-03-27 09:50:32.957152,"2.988502388352316,46.630181905067246",battery drain,True
S9XUQP2NVE,5200322633,CVPEH,Android,False,LTE,2025-04-07 09:50:32.957167,"61.97989445811555,9.431431789637514",SIM switch,True
NJVCDM8J7O,7210470350,RXCYS,Android,True,5G,2025-04-13 09:50:32.957182,"-55.7410323254771,177.811830462385",battery drain,True
IU0EPC1UUF,1129479821,DYYES,iOS,False,LTE,2025-04-21 09:50:32.957196,"22.63285498874191,140.74143595632614",reboot,False
2RAY5AUUK8,1540112952,OLNAH,iOS,False,5G,2025-04-18 09:50:32.957211,"73.88678248695808,-119.83597521537075",battery drain,False
W7LUVTCL3K,1282459759,EBONK,Windows,True,WiFi,2025-04-19 09:50:32.957225,"78.4022573145235,-32.1943345195001",reboot,False
XAKBKBOVDL,7241165997,FLZBG,iOS,False,5G,2025-04-10 09:50:32.957239,"-15.484314308778337,-5.684077604414483",battery drain,False
1DHR0AAM2P,9196677590,IFXWZ,iOS,False,WiFi,2025-03-29 09:50:32.957254,"85.36488278206207,-52.06478438190358",battery drain,True
JWT6A0TEF8,3829718904,NATJN,Android,False,LTE,2025-04-21 09:50:32.957269,"-70.22725136923324,-2.8191641127626212",reboot,True
E3WL6OG594,2160388382,IACQN,Windows,False,LTE,2025-04-17 09:50:32.957283,"49.804769650948856,105.15749457438864",reboot,False
VFFTD5GIZY,2705972072,MEDWP,iOS,False,LTE,2025-03-27 09:50:32.957298,"-55.803504416783234,-139.68620368209432",battery drain,False
FJF0VJWNAP,1661602232,LKMWC,Windows,False,5G,2025-04-02 09:50:32.957314,"-85.34896010091924,167.2474267009216",battery drain,True
0766TJYKUH,6425688547,MKEYN,Windows,True,5G,2025-03-28 09:50:32.957337,"-40.43061722890774,68.41762033215846",battery drain,False
CADYK0NC01,4129463855,LRLRR,Windows,False,5G,2025-04-06 09:50:32.957357,"60.52723928079766,-109.63184732055811",battery drain,True
UE4PEEJ7Y4,2385388339,RUOVN,Android,False,LTE,2025-04-16 09:50:32.957381,"27.681221779096617,161.59505905823113",battery drain,True
PW2VRWYLER,4241668802,ATYHX,Android,True,WiFi,2025-04-13 09:50:32.957405,"-4.3438127517440535,84.76392773490295",SIM switch,False
0JP78EPZ4C,9874993135,DWHQN,Android,True,5G,2025-04-13 09:50:32.957424,"-13.347448496015033,-34.34736297690597",SIM switch,True
U8CBQMAIHH,4427067822,YSNOT,Android,True,WiFi,2025-04-23 09:50:32.957439,"-41.59360616731896,-103.38247872881597",SIM switch,False
ZD6Q8Z50DK,3651605430,GXXOV,iOS,True,LTE,2025-04-03 09:50:32.957454,"-31.00876624900215,16.14746380863008",reboot,True
5TPXPF5A9H,3478324150,KOLDS,iOS,True,5G,2025-03-28 09:50:32.957477,"5.951906518925597,-113.9759786875868",reboot,True
SSARJ1ZWSA,6350730897,XOGLV,Windows,False,LTE,2025-04-22 09:50:32.957493,"60.61617664637657,-36.0533976688738",battery drain,False
NPA4JO1OUP,5181558700,GGUUU,Windows,True,LTE,2025-04-09 09:50:32.957507,"-35.47066486289466,148.83430955017457",battery drain,False
94KWJQY9T1,4260103487,JOTWO,iOS,False,5G,2025-04-16 09:50:32.957522,"55.12718018031674,-163.5586498833558",battery drain,False
5EU0I8ZWLA,7033292868,YVQZR,Android,True,WiFi,2025-03-26 09:50:32.957537,"0.5369553468598554,-168.86926437910128",SIM switch,False
VF8QYK329M,1841700872,BXHIY,Android,True,5G,2025-03-28 09:50:32.957551,"64.74241842889808,-136.78903390657592",SIM switch,False
Z24HRMSNTL,4727816196,SRFYG,Windows,True,5G,2025-04-08 09:50:32.957565,"-43.66325811767359,-126.26077512067458",battery drain,True
Y5KYEZF5UZ,5722191067,CTFVZ,Windows,True,5G,2025-04-03 09:50:32.957581,"-23.44000680749876,131.8136232622232",battery drain,False
L4T3VZIVUI,1405382516,KDJTE,iOS,False,WiFi,2025-04-08 09:50:32.957597,"60.89640960121096,-50.183612073164426",SIM switch,False
GU7SCH769Q,9601559287,TODSI,Android,False,WiFi,2025-04-10 09:50:32.957615,"1.104890937807781,2.6385499152567604",SIM switch,False
HZEAHEYZYR,0618254573,JAYOU,iOS,False,LTE,2025-04-06 09:50:32.957639,"-59.25422497230398,-151.95768520800036",reboot,False
Q36B742E2B,3623612007,LHGMT,Android,True,LTE,2025-04-17 09:50:32.957654,"-20.9618386465131,-97.56101379724164",reboot,True
0TF6UT29MG,6276569658,XWGHA,Android,False,WiFi,2025-04-20 09:50:32.957689,"16.458776382304208,61.27101059815209",SIM switch,True
ZR113YZ933,5692195498,ASDPE,Windows,True,LTE,2025-03-31 09:50:32.957709,"45.354295920823574,-75.14870149978368",SIM switch,True
YK8EMVC9HW,2719524673,MCXHC,iOS,True,LTE,2025-04-05 09:50:32.957724,"40.41237011067895,65.47788394464553",battery drain,False
GN9ZP2T94Y,2955110934,JGEYG,Android,False,5G,2025-03-30 09:50:32.957738,"0.5817785096340486,-91.08532281219549",SIM switch,True
SKR3HKEVVX,1727603194,JHGTL,Android,False,WiFi,2025-04-03 09:50:32.957753,"79.11936954744334,-134.76939446555235",SIM switch,True
2SB5JHXY4R,2880112383,FPSLP,iOS,True,LTE,2025-04-04 09:50:32.957769,"36.62644885069429,61.695083265074004",SIM switch,False
JDL9QZ0CBG,2657600053,FGIOV,Windows,True,5G,2025-03-30 09:50:32.957783,"32.837386341585,-5.654571899069651",reboot,True
HW0ZTXOZOC,8379004187,NVBIX,Android,False,WiFi,2025-04-22 09:50:32.957797,"-3.9337106741758703,-68.2286362050865",reboot,False
8BFDXJSJWL,1694782706,UCCYX,Android,False,5G,2025-03-26 09:50:32.957812,"10.684275596730828,98.72201074592618",battery drain,False
UFHCZFZELV,7536716110,WKOAW,iOS,True,5G,2025-03-26 09:50:32.957826,"-48.77221265392268,-174.55978649934198",battery drain,False
TC475O1EWB,6245051001,FZZHH,Android,True,5G,2025-04-23 09:50:32.957840,"-6.316228981649388,-42.46864393784591",battery drain,True
4QVBLAZY63,4170454023,CKGXP,Android,True,WiFi,2025-04-03 09:50:32.957854,"-43.539875729626075,131.34875717395715",SIM switch,False
Y1W68C7UR6,9006999833,WESTR,Android,True,WiFi,2025-03-29 09:50:32.957868,"-68.52078320716814,12.59814663581082",battery drain,False
PZLM5N92UO,6758335967,GMQFZ,Windows,True,WiFi,2025-04-13 09:50:32.957883,"65.40642856906928,106.93798384678087",SIM switch,True
HXQKMOTCC4,0025664508,NAKRL,Windows,True,5G,2025-04-14 09:50:32.957897,"-61.5142757601073,106.48082934216382",reboot,False
TX3REQWXEL,4052804573,FWEEC,Android,True,WiFi,2025-04-16 09:50:32.957912,"-26.45594118856176,-139.0814001331703",reboot,True
H0KW1PYX83,2932625476,NIHKJ,iOS,False,WiFi,2025-04-10 09:50:32.957926,"-68.09574245395567,156.7232212475082",reboot,False
QVZPOAC8Q7,7121750674,HONIR,Android,False,5G,2025-04-17 09:50:32.957940,"87.177588421802,4.120454241416127",reboot,True
0NME2H89G4,5125069910,FPVON,Android,True,5G,2025-04-06 09:50:32.957955,"82.08579805426538,38.219322395155274",battery drain,True
7DYBKWO6HQ,8448382924,YDZIN,Android,False,5G,2025-04-14 09:50:32.957969,"-52.076539959526905,134.40595832614457",SIM switch,False
XBXP75JZMN,9657394643,LBLPA,Windows,True,LTE,2025-03-26 09:50:32.957988,"24.45593408322752,-173.2319867434158",battery drain,True
I3PFV1RIX6,7211879828,PHERF,iOS,False,5G,2025-04-09 09:50:32.958012,"-82.91420306621087,-122.55201865329293",reboot,False
8P4GWCE9QF,9976426028,BLPPY,Windows,False,5G,2025-04-14 09:50:32.958028,"70.92842917130167,-46.84492361438555",SIM switch,False
GZFRIM104X,2916067741,WJIQH,iOS,False,LTE,2025-04-17 09:50:32.958043,"5.943726522556602,35.94452230476409",battery drain,True
YIUW1K3ANY,1185225389,KJTFD,Android,False,WiFi,2025-04-12 09:50:32.958057,"-14.877654952355812,173.67925725133767",SIM switch,True
PJNWW4F6YV,7193582809,COATB,iOS,True,WiFi,2025-04-20 09:50:32.958072,"-30.366613395705265,135.09084377872807",SIM switch,False
Q6TQLYY2UE,6392077075,TSJDG,Windows,False,LTE,2025-04-15 09:50:32.958086,"-71.93418940679041,-142.81385400058724",battery drain,False
7A7GF2JPY3,8675514033,XAGWA,Android,True,WiFi,2025-03-28 09:50:32.958101,"-51.032024760677196,-159.36783219556287",battery drain,True
2SXTHGE0IC,9701319935,WYRUG,Windows,True,WiFi,2025-03-25 09:50:32.958116,"1.4912393481733375,-6.693272400663233",battery drain,True
Q39P3080HD,1269169375,XLVLD,Windows,True,5G,2025-04-17 09:50:32.958130,"42.78406805905584,85.12896097648354",reboot,True
V92J00BBDH,6710095352,SLBYD,Windows,True,WiFi,2025-04-21 09:50:32.958147,"-44.045445219453526,134.90384900460015",SIM switch,False
LQKG1E6H88,1452340281,KVILI,iOS,False,5G,2025-04-19 09:50:32.958171,"77.71524360393718,168.48757880388956",reboot,True
IEIX85HX8R,0874319332,CWFTM,iOS,True,5G,2025-03-29 09:50:32.958187,"74.2507575998844,-85.43479068841904",battery drain,False
NV5R187SCW,8520927422,PVCWO,Windows,True,LTE,2025-04-06 09:50:32.958201,"13.603904301309683,-19.6630005078855",SIM switch,True
WXZKF59JYL,2614997669,ETGMR,iOS,True,LTE,2025-04-06 09:50:32.958217,"-81.32120490252382,-80.32292234876635",SIM switch,True
KK0YEJKIG5,6984714615,UFBEF,iOS,True,LTE,2025-04-09 09:50:32.958231,"-69.03634456693126,-163.03234978923598",reboot,False
FCZ9L8JLHT,6221266307,ZNBMO,iOS,True,5G,2025-04-14 09:50:32.958245,"51.45723913626733,-176.06934602029",reboot,False
HDW37II17O,2022649180,HDLTK,iOS,False,LTE,2025-04-08 09:50:32.958260,"-18.422148131646352,112.3044535486411",SIM switch,True
J46VO0H16H,2024629417,OPEYN,Android,True,WiFi,2025-04-23 09:50:32.958274,"41.28224989753181,46.28015415278068",reboot,False
49VC276DCD,9757085181,XGSAL,iOS,False,5G,2025-04-20 09:50:32.958289,"-30.652314553547974,-79.00309482052884",battery drain,False
NLT9AECVO8,9744491267,KCHHC,Windows,False,WiFi,2025-04-01 09:50:32.958303,"-88.30916769501428,74.76581334407811",battery drain,False
4C1ESKT42F,9280856268,HAXHT,Windows,False,WiFi,2025-04-01 09:50:32.958317,"7.373928132776342,-156.2638395117182",battery drain,False
W6RN04C8K7,7954054903,EJWPL,Windows,True,LTE,2025-04-01 09:50:32.958331,"16.811918024918768,-131.31653009424002",reboot,True
YWWS8PFV8C,2030264423,DRYQV,Android,True,WiFi,2025-04-11 09:50:32.958346,"-15.016754836760043,150.4270961604766",SIM switch,True
BX8VISQI9V,0011525003,EFIHW,Windows,False,WiFi,2025-03-26 09:50:32.958361,"18.088755661316753,8.094087535258723",battery drain,False
UW30HJ1QFR,7187211857,YURBJ,iOS,False,5G,2025-04-14 09:50:32.958382,"-20.157339003021335,-160.0920739001237",SIM switch,False
KBG4S1MO0T,2087757129,ROSCM,Android,True,LTE,2025-04-14 09:50:32.958404,"61.747112299199785,148.822708492432",reboot,True
5B7741MA8G,2857040140,GERIS,iOS,False,WiFi,2025-04-08 09:50:32.958426,"30.305322701696056,-19.503711611094673",reboot,True
EVLPPZ85WR,0069275991,LMMDU,Windows,True,5G,2025-04-01 09:50:32.958441,"5.4977340573305185,89.84479238700891",battery drain,True
T4EIZEQU1U,8379003943,MWELI,Android,False,5G,2025-04-01 09:50:32.958458,"-89.49499011182763,-63.65495569329693",reboot,False
012VBAN62K,9520704615,TJKLF,Android,False,LTE,2025-04-02 09:50:32.958482,"82.08185551976294,77.99710798792745",reboot,False
IBGQ73NWU1,1092822319,VIIXG,Windows,True,LTE,2025-04-21 09:50:32.958500,"-25.24551402391228,-155.82189594576715",SIM switch,True
LB3HGVKSV5,0395201328,XQHDX,iOS,False,WiFi,2025-04-11 09:50:32.958515,"83.36981339803114,79.1910210491315",SIM switch,False
ZRN7FQ39D0,1969550821,ZAKBU,Android,False,5G,2025-04-01 09:50:32.958530,"66.08266912461343,173.5510671194408",SIM switch,False
V8I6AHVN3P,6803812701,BEDFH,Windows,True,WiFi,2025-04-21 09:50:32.958546,"-59.63315753162976,-154.10970880645425",SIM switch,True
T5BULOZ70X,9217347997,CMSIH,Android,False,WiFi,2025-04-08 09:50:32.958560,"-8.910713067200618,93.83395107463252",SIM switch,True
ZX85K76XFV,9758288942,BBNOZ,iOS,False,LTE,2025-04-04 09:50:32.958575,"-31.969753559658898,31.08320690799738",battery drain,True
UDHA2GPH67,3325947012,OPPIC,Windows,True,WiFi,2025-04-23 09:50:32.958589,"-83.5245934862694,163.91264849416046",reboot,False
MQVSL2RIN2,0430996432,YAEWP,iOS,True,WiFi,2025-04-19 09:50:32.958604,"-22.30766385316835,144.88545093518513",SIM switch,True
FJN8YPNKPS,6990620741,EFKJK,Windows,False,WiFi,2025-04-15 09:50:32.958618,"-79.90499866800334,-102.90562826005699",reboot,True
LYL5E1G2W4,3541652545,WCBZT,iOS,False,5G,2025-04-05 09:50:32.958638,"45.02775580566646,-158.2665446901913",SIM switch,True
OSLZD5I9AW,1866020689,WFAIC,Android,False,5G,2025-04-17 09:50:32.958652,"-31.733224038153665,-99.06809683469615",battery drain,False
4W3ALSMOA3,4818819086,KCOWK,Windows,False,WiFi,2025-03-30 09:50:32.958667,"23.00624480580551,21.70543562774634",SIM switch,False
G55L6J2AFF,4595744215,DCAQJ,Android,False,LTE,2025-04-09 09:50:32.958693,"-5.349224201076495,-121.79587234993687",battery drain,False
YPPR7YXX7E,1634394378,KDMDW,iOS,False,WiFi,2025-04-15 09:50:32.958718,"23.30208562288111,-170.1082256035361",battery drain,False
0EF4D8IT31,5338981780,MLSEC,iOS,False,WiFi,2025-04-15 09:50:32.958733,"-28.314033465805046,84.55053959875346",reboot,True
MQGKM787QU,5577672542,DQFFH,Windows,True,5G,2025-03-26 09:50:32.958750,"-7.6947105731948255,-84.43230790611219",SIM switch,False
FTAOZ40IL3,1135877223,SFCIX,Android,True,LTE,2025-04-14 09:50:32.958773,"21.14730299857986,-34.59204707170949",reboot,True
UF0TNPVYB7,9877695491,JSJTU,Android,False,WiFi,2025-04-02 09:50:32.958794,"-74.96203697198516,164.08254505742974",battery drain,False
9N91N3ABK9,3204097535,VSWSJ,iOS,False,LTE,2025-04-12 09:50:32.958821,"-6.532013373329349,158.9378591546095",reboot,False
X5NM6DDC1V,7228970500,RCFCM,Android,True,LTE,2025-03-27 09:50:32.958836,"8.225052787144946,-34.39551668003054",battery drain,False
33T35GZ6N4,0066639043,CVILJ,Android,True,5G,2025-04-22 09:50:32.958851,"28.465436884708026,-106.67055234735084",battery drain,True
2XVXXRRCYN,7900039263,CFHQF,Windows,False,5G,2025-04-13 09:50:32.958865,"80.89715293415026,63.66906231174397",reboot,True
50H5U17QTZ,1243978752,XOSME,Windows,False,WiFi,2025-04-18 09:50:32.958879,"-30.662640238149827,-160.88817702623192",battery drain,True
ZN5949ZVQU,9165552346,TMHRA,iOS,True,5G,2025-03-27 09:50:32.958905,"-13.119476642793671,-20.505681564664258",battery drain,True
NQYYV1STFY,9160386257,UROAP,iOS,False,WiFi,2025-04-18 09:50:32.958927,"-36.399929311440985,65.90660629382856",reboot,True
