event_id,user_id,device_model,os_type,roaming_status,network_type,event_time,location,event_type,is_fraud
9ee39e93-d920-4fff-9247-5413fc6d26f5,1404961326601,iPhone 14,HarmonyOS,True,5G,2023-08-27 08:41:54,"52.9765,-108.5387",login,False
6652382f-374b-4cbe-b735-c82d7ff2bbf6,7168411839244,Pixel 6,HarmonyOS,False,5G,2023-08-02 15:09:54,"-39.4679,-28.9792",SIM switch,False
c5adcc57-33df-45a8-a08e-4d565efffec8,0264592316993,Galaxy S22,KaiOS,False,LTE,2023-03-26 18:43:32,"20.0304,131.3947",login,False
2f38c43a-c742-4cf2-9642-7ec5ea6e1f73,8154768238134,Xiaomi 12,iOS 16,True,LTE,2023-10-19 07:13:21,"-30.9684,74.3624",login,False
477052a4-da2c-4a85-8162-d75e4e67dc39,3703836728053,Xiaomi 12,HarmonyOS,True,LTE,2023-05-05 18:42:10,"11.9469,78.4167",network drop,False
790d98a3-7a86-4317-ad41-b6682bc7e5f4,4385170404753,Galaxy S22,KaiOS,False,LTE,2023-02-15 12:24:10,"-54.8877,72.7667",roaming event,False
31424b3f-7db2-4fd2-ac08-ae404256d620,4476817020846,Xiaomi 12,HarmonyOS,True,WiFi,2023-08-09 04:52:57,"80.6958,92.5779",login,False
f83483a3-db0c-4252-8543-2605adfbb12f,1553043418876,OnePlus 10,KaiOS,True,WiFi,2023-05-11 12:07:34,"-71.0115,-124.0464",SIM switch,False
6dae8a19-4746-491d-a057-d2024061766e,6233322518936,OnePlus 10,Android 12,False,LTE,2023-10-11 17:25:19,"17.9803,-87.6534",login,False
00cffb9d-82d4-4b31-9c92-dee65e9123d1,0577005507097,Galaxy S22,HarmonyOS,True,5G,2023-04-03 03:24:55,"77.6449,-24.0446",network drop,False
94f9e3c8-f2da-4b21-9851-ba0c38c055ef,1625804861930,iPhone 14,Android 12,True,LTE,2023-11-04 15:02:26,"-73.6279,-30.7489",reboot,False
b1009590-bfe8-4bed-9934-18e0c2be2836,1068510108713,Xiaomi 12,iOS 16,False,5G,2023-10-10 06:07:58,"58.2458,85.5949",roaming event,False
04f8d5e5-8d52-4419-b76b-440a278856d2,0831857440967,Xiaomi 12,iOS 16,False,5G,2023-12-15 02:02:14,"-58.9834,-124.1011",SIM switch,False
3d57e3c3-6d9e-4058-9819-8a940b1c33c8,3018351169074,Xiaomi 12,Android 12,True,5G,2023-04-01 10:02:20,"-52.0632,-102.8041",network drop,False
56680741-ce65-48df-a087-eba350f7166e,2322169829076,OnePlus 10,KaiOS,True,LTE,2023-09-29 14:00:36,"32.5356,158.7018",SIM switch,False
69103c7b-9b88-4d0b-8d6d-19bb1baa207b,3822220355432,iPhone 14,KaiOS,False,WiFi,2023-01-18 07:15:02,"24.2754,70.3294",SIM switch,False
8bd31afd-6711-4b7e-af6b-2726a67166ce,9547120518609,OnePlus 10,HarmonyOS,False,5G,2023-11-15 20:11:04,"59.4251,49.8703",login,False
0b7055ed-d458-47ef-86be-68de3722f60f,9555149967581,Pixel 6,KaiOS,True,5G,2023-06-29 07:46:51,"64.2510,-140.1824",login,False
b23e3f11-d566-4fe1-833d-63ec83173ea8,8239494814732,Pixel 6,Android 12,False,5G,2023-07-13 00:03:36,"-46.9517,89.3528",reboot,False
15bbc3fd-da09-4caf-9226-b2ac4c5e9e42,7548795616071,OnePlus 10,Android 12,True,WiFi,2023-10-31 14:55:18,"-83.1521,62.1937",network drop,False
283c03a6-a668-432e-83fb-fefebe1d108d,9408894124726,OnePlus 10,Android 12,True,WiFi,2023-11-25 05:34:16,"-24.3469,-64.5033",login,False
f4300232-0bbb-4153-b2bf-84baac0b7279,3664177394900,Galaxy S22,HarmonyOS,True,5G,2023-02-02 15:24:36,"56.5047,176.9288",SIM switch,False
eccc4df8-d22e-4fc7-8edd-2a97d9797f23,1546572657173,iPhone 14,HarmonyOS,True,WiFi,2023-10-31 00:33:21,"-7.8926,-148.5027",SIM switch,False
316b7c55-4686-4d10-aa58-9037e63146ba,0016435890393,Pixel 6,iOS 16,False,5G,2023-10-20 19:51:19,"-68.2564,154.4541",roaming event,False
9511d5f8-64cb-47c8-8f93-305957175a4c,4493356885309,OnePlus 10,Android 12,True,WiFi,2023-09-10 08:05:25,"86.2644,-133.4427",SIM switch,False
4aa2f3f5-e7ca-4f8e-82ff-9872f8a5572a,9218945466455,OnePlus 10,iOS 16,False,LTE,2023-01-02 13:35:51,"51.8330,33.3224",network drop,False
15a7eab6-5028-4a7f-bf2b-513ddce012ab,0619148864875,Galaxy S22,Android 12,False,5G,2023-08-01 22:53:27,"-0.1292,50.9916",network drop,False
9a8aaf69-3a22-4fdb-98e4-6e8591fd7b27,8185211759476,OnePlus 10,KaiOS,True,WiFi,2023-01-10 17:02:27,"54.3517,56.5227",login,False
99bf1780-03e9-4d08-ac9c-943313057503,7172155445587,iPhone 14,HarmonyOS,False,LTE,2023-12-10 06:55:34,"-85.4842,45.5319",roaming event,False
144d10e3-7a5c-4377-b441-1a6dd57614c0,8588373686478,Xiaomi 12,HarmonyOS,False,5G,2023-07-28 18:52:29,"9.0214,-97.2705",reboot,False
541bfe4e-bd31-45ee-b51b-f21a72dbef6a,3541741822787,Pixel 6,iOS 16,False,LTE,2023-04-25 01:54:44,"-14.0224,129.1402",roaming event,False
b81c62a0-b397-41ff-9a1f-864e2d35121d,9926800686449,Pixel 6,Android 12,False,LTE,2023-08-13 13:54:11,"55.7503,74.4470",reboot,False
a958efbe-7935-4885-a351-752ec403cdde,9000110410932,Pixel 6,Android 12,False,5G,2023-07-10 15:41:32,"-12.3099,104.5382",network drop,False
7eea3483-da98-4906-9d2b-3243b7c25238,1546458315095,Xiaomi 12,iOS 16,True,5G,2023-06-03 17:55:41,"-47.7169,131.3458",roaming event,False
e32ebcb2-d7ba-40bc-889d-ed01975f68a7,5622222630554,OnePlus 10,HarmonyOS,False,LTE,2023-01-19 10:52:46,"14.1155,-16.7859",SIM switch,False
16fb1c8a-10f1-4c84-8b0d-8cb56ecc028b,0481002361146,OnePlus 10,iOS 16,False,5G,2023-09-17 20:28:32,"10.1036,-111.5726",reboot,False
5f106c25-5f7a-48f0-b0bc-e6685b10ccfa,1728874445299,Xiaomi 12,HarmonyOS,True,WiFi,2023-10-01 09:09:58,"6.2283,-88.0276",login,False
7784e42c-486f-4163-a869-88c05fad28d8,1109185430050,iPhone 14,iOS 16,False,5G,2023-05-26 16:11:35,"-67.4514,-77.1441",login,False
1f1ab20a-71df-4cfc-a554-0d5eea4ba8b1,2417074671999,iPhone 14,Android 12,False,LTE,2023-05-21 20:48:38,"-53.5041,89.8228",SIM switch,False
b4553e6f-f54c-4c13-82e0-fa120b296c35,7600591144990,Pixel 6,KaiOS,False,WiFi,2023-09-03 11:45:33,"10.0150,-113.8802",SIM switch,False
92f2d94f-349d-48f5-b9d7-d1c23bb2a9d1,2256676391892,OnePlus 10,iOS 16,True,WiFi,2023-07-20 19:16:16,"36.4294,35.8086",roaming event,False
b1474643-f1fa-4451-b162-fb2be43456fd,6254370276518,Pixel 6,Android 12,True,WiFi,2023-05-28 00:46:16,"22.3647,-78.3556",reboot,False
b5f0355a-5ecf-4c75-a2db-bd09db0d8549,9644004906428,Galaxy S22,HarmonyOS,False,LTE,2023-05-08 05:50:48,"-81.3496,-149.7260",reboot,False
d76cbfde-23e6-41e8-9471-ecad1e3193ef,3388717035265,iPhone 14,Android 12,True,WiFi,2023-02-24 13:47:59,"2.4878,23.7824",SIM switch,False
e7a3d642-1c49-4b67-b71c-6be4bbde6ddd,9830546692355,iPhone 14,KaiOS,True,LTE,2023-06-06 21:24:45,"-85.0106,55.9295",SIM switch,False
7c4bf288-c712-4d93-9a2d-cd6bfb05ecb4,3254569637558,Xiaomi 12,Android 12,False,WiFi,2023-11-22 04:59:58,"37.7658,163.4068",network drop,False
d6fd917c-000b-4c5a-bf7c-f547e1ca1c79,5020468353942,iPhone 14,KaiOS,True,WiFi,2023-12-08 16:37:16,"-47.7336,-109.8812",network drop,False
8e1b4f41-e1f6-4c4c-b961-dab26db19138,3762414132881,Pixel 6,iOS 16,False,5G,2023-03-04 07:13:13,"-26.7465,101.5083",login,False
4a940cce-9445-46e9-b0aa-22549ee961b6,7762585881108,OnePlus 10,KaiOS,False,WiFi,2023-10-16 21:58:31,"62.1311,-83.7307",login,False
d91d2551-e9ec-48cf-9079-758f6e6dd4a2,2602104193897,Xiaomi 12,iOS 16,True,LTE,2023-04-13 04:16:31,"51.8330,33.3224",reboot,False
0642b49a-952f-460d-9d92-6a86a5f1b78b,4826509060882,iPhone 14,iOS 16,False,LTE,2023-01-20 13:26:05,"41.7550,-128.0458",reboot,False
030bd29b-501a-4eba-9553-7f23450add83,9229843438949,Xiaomi 12,iOS 16,False,LTE,2023-12-06 18:17:17,"-45.0183,74.3241",network drop,False
a9374cda-5a95-46da-a998-db68a675fe45,1115197201441,Galaxy S22,Android 12,True,LTE,2023-04-14 10:28:52,"37.7658,163.4068",SIM switch,False
08df021a-7b0b-4953-b60f-ddcf62ebe697,0355186879779,OnePlus 10,KaiOS,False,LTE,2023-09-21 22:02:08,"-7.5214,166.8966",roaming event,False
12714d5c-cfaf-4705-9783-1e947e597ced,3187893767793,OnePlus 10,Android 12,True,LTE,2023-10-07 21:12:41,"-82.2746,67.8110",network drop,False
7bbc3780-8952-49cb-bf81-4fb5cf0f017f,0584012428266,iPhone 14,Android 12,False,LTE,2023-08-25 02:40:32,"-7.8926,-148.5027",SIM switch,False
1284f107-929b-4af6-a476-ccafebac4995,6104123156734,Pixel 6,iOS 16,True,WiFi,2023-01-02 13:48:11,"25.4634,15.9185",SIM switch,False
38e41241-896c-47ef-b7ce-20cd79057617,6535868829833,iPhone 14,Android 12,False,LTE,2023-10-04 01:23:33,"2.3939,-70.8067",SIM switch,False
aa984d50-df63-4699-990d-c6e32c95aa51,8585149079541,OnePlus 10,Android 12,True,LTE,2023-10-18 02:30:33,"-26.9213,124.0304",login,False
cd12b320-236b-4db4-ab07-21e2245f28ac,0341877973757,Pixel 6,KaiOS,False,LTE,2023-11-22 12:14:20,"71.0304,39.1028",SIM switch,False
9718c7fe-9c7f-4468-ba2b-576cc9cf90fb,7067772249272,iPhone 14,KaiOS,True,5G,2023-10-13 22:01:29,"64.2510,-140.1824",reboot,False
2aa1d68a-0bcc-4c2d-ba3f-a52037a2bc02,2643062344834,Xiaomi 12,HarmonyOS,False,WiFi,2023-04-29 23:53:01,"-72.7110,-103.9234",login,False
92377c63-a7db-4a29-8b6c-14368e3279ec,1841115341200,Galaxy S22,HarmonyOS,False,5G,2023-04-20 16:23:57,"77.2328,-162.9456",reboot,False
71695386-bdf4-4418-bd75-98227f72f487,6046733414430,Xiaomi 12,iOS 16,False,5G,2023-04-28 04:38:06,"-40.8445,-70.1160",reboot,False
9643b703-9edc-4bcc-bf25-ec594052ec74,0664114001300,iPhone 14,HarmonyOS,True,LTE,2023-07-25 15:15:23,"59.4593,74.7009",roaming event,False
12bdb936-20d9-48fd-8cf4-699c40fba97c,2312163526069,Pixel 6,KaiOS,True,5G,2023-10-11 15:29:28,"-15.9277,179.4139",SIM switch,False
9e48de58-1844-4d62-9ac5-22a9cdbbc04f,6896786545896,Pixel 6,KaiOS,True,5G,2023-12-30 21:46:31,"-3.7812,-3.5250",SIM switch,False
ccf0c455-b379-4a09-afd9-25cacf1585c9,5961558211096,Xiaomi 12,iOS 16,True,5G,2023-11-06 03:29:20,"49.5188,-4.2585",roaming event,False
3eb0f559-7504-4876-9f47-5ce0c6afe8bd,4752901980248,Pixel 6,HarmonyOS,True,WiFi,2023-12-25 03:07:27,"78.0369,46.6513",roaming event,False
c1604fc2-7105-4d88-93a5-67b53d8afe45,1365099839323,Xiaomi 12,HarmonyOS,True,LTE,2023-03-28 14:11:44,"-65.9085,139.0233",network drop,False
647dee85-040b-4ab3-8206-6f2ed0011a01,9252361581321,OnePlus 10,HarmonyOS,True,LTE,2023-06-04 00:41:03,"45.2589,-114.7706",login,False
ed2562f4-454b-409b-9adb-531d8f3deecc,3110881616175,iPhone 14,KaiOS,False,WiFi,2023-08-19 14:38:39,"-19.8132,104.1282",network drop,False
0b0e053a-9d0d-423a-aea1-77872cc56fb1,9223884494845,iPhone 14,KaiOS,True,5G,2023-11-19 02:39:50,"-28.1755,156.8948",network drop,False
14e824f6-ebdf-48ac-9a6f-c560b067b898,1958873630174,OnePlus 10,KaiOS,True,5G,2023-12-15 20:44:12,"-37.0375,-48.1191",SIM switch,False
2ab06523-691e-4da0-8cb2-01282347b815,4538602887707,OnePlus 10,KaiOS,False,LTE,2023-10-11 21:41:13,"-48.3825,114.2754",SIM switch,False
b2763d7c-cda6-4c09-b8fa-ed68aa5f5ed1,8506203189171,Pixel 6,KaiOS,False,5G,2023-01-25 15:30:11,"-13.4254,173.9097",reboot,False
02f3af28-0b48-4a28-be96-0c7f3f739416,6621262632980,Xiaomi 12,iOS 16,True,5G,2023-05-02 01:43:08,"-50.5832,68.4176",login,False
0d8f1a4c-d49c-4fe4-985f-8c8019005e3b,3825652557114,iPhone 14,HarmonyOS,False,5G,2023-05-13 13:00:54,"-2.5685,126.8712",reboot,False
275cfacf-09dd-42e0-b461-df3158a3759b,8491712749904,iPhone 14,KaiOS,True,5G,2023-01-13 04:54:55,"87.9789,74.5258",network drop,False
65f905b1-6c46-4e67-91c3-9c55cf8deeb5,9829115742785,iPhone 14,iOS 16,False,WiFi,2023-10-24 06:15:18,"-4.5915,12.0437",reboot,False
939b3a0d-b442-4717-b9b6-4005eff8bad9,9631974935197,OnePlus 10,iOS 16,True,5G,2023-10-06 07:02:17,"56.3083,-157.2781",SIM switch,False
6b2f62fa-f349-44f1-8b65-52fd6a70b1a1,7643673561026,Galaxy S22,KaiOS,True,WiFi,2023-07-29 14:25:30,"-80.6010,75.4975",SIM switch,False
31ce9a19-c65e-4e9b-92ab-9f42eae7c60b,8870052889766,iPhone 14,iOS 16,True,5G,2023-12-04 04:33:54,"-22.7249,177.7020",network drop,False
e3f889fb-a68a-444e-b9a2-532c5eb97530,5104054089214,Galaxy S22,iOS 16,True,5G,2023-09-19 11:18:23,"0.4044,-55.9060",SIM switch,False
5e253020-97bd-4d37-b887-e587644d8832,7477365088889,OnePlus 10,HarmonyOS,True,WiFi,2023-07-20 01:59:53,"-86.5471,91.8582",reboot,False
3f041bd2-e35d-4dc3-9aaf-deb6230f9e65,9010332646927,Pixel 6,KaiOS,False,LTE,2023-07-08 06:35:55,"-47.7336,-109.8812",network drop,False
f024bc05-297d-47ea-b88f-d0737080469a,1034772505229,iPhone 14,Android 12,True,WiFi,2023-01-05 13:37:18,"-74.7350,-95.7870",login,False
b13e3153-461b-4219-8c72-af302c8e5caa,0581052203436,Pixel 6,Android 12,True,WiFi,2023-09-26 20:08:33,"83.9872,-45.6183",login,False
b747a66b-7c5f-494a-b361-976dc26695ae,1612442993718,Galaxy S22,HarmonyOS,True,LTE,2023-03-12 22:23:15,"-19.5587,122.8605",SIM switch,False
b19ce868-5ea5-48fd-8fdf-211f4cd8895f,5955444956021,iPhone 14,iOS 16,False,WiFi,2023-07-04 00:01:47,"79.5926,99.1502",roaming event,False
480071e1-c558-432e-922a-785cd89ece75,2033131876491,OnePlus 10,KaiOS,False,5G,2023-11-09 19:24:31,"-44.5186,120.2340",network drop,False
73ee57a8-3fbd-4c48-ad9b-cdc51fc2e36f,3761374946467,Pixel 6,iOS 16,False,WiFi,2023-02-12 00:52:21,"54.0518,-158.8392",network drop,False
71c977c5-6337-4573-8e83-107baeabe629,6425840247046,OnePlus 10,Android 12,True,LTE,2023-04-01 01:51:51,"45.3033,100.2046",reboot,False
b782d963-7cda-47bf-a3a6-85ff39fbc50d,1525160033079,iPhone 14,HarmonyOS,False,5G,2023-12-25 05:14:48,"74.1613,13.4318",SIM switch,False
9b5b70b7-c34c-41bd-84c5-7ad5ce5d81d0,5152192671023,Galaxy S22,HarmonyOS,True,LTE,2023-06-05 09:29:14,"-17.6069,-64.0201",login,False
f4c45561-0706-4301-8d57-72c290011717,2635281358075,Galaxy S22,HarmonyOS,True,LTE,2023-08-31 12:20:11,"31.8912,53.9234",roaming event,False
21cd9433-bbdf-4bf7-8739-ea4e45276d84,1919236600819,OnePlus 10,KaiOS,False,LTE,2023-07-29 04:30:28,"-39.4679,-28.9792",network drop,False
dc3944df-0d73-49d2-89be-f9fc0ead2347,9653532796622,Galaxy S22,KaiOS,True,5G,2023-12-08 21:25:34,"82.0875,168.7134",login,False
b7b191c4-3a76-4e3c-a3d9-4299df329227,1762417455573,Xiaomi 12,KaiOS,False,5G,2023-01-13 21:47:45,"-59.6747,-120.3609",SIM switch,False
fb6c7b5c-e36e-4a49-95e5-ed02820cc69b,7433963311697,OnePlus 10,KaiOS,True,5G,2023-01-28 09:32:04,"-50.5832,68.4176",network drop,False
01f92148-e029-4bb6-96bb-0fed77568307,1055359282663,OnePlus 10,HarmonyOS,True,WiFi,2023-03-15 14:58:56,"2.3939,-70.8067",roaming event,False
5192c40c-3c26-4754-825f-77f2f9ce39ae,0501498625437,iPhone 14,Android 12,True,LTE,2023-01-18 05:00:58,"-65.0382,8.0579",roaming event,False
6b82e10e-fda9-400a-aeaf-e3d804c68a9a,3685357494679,OnePlus 10,Android 12,False,LTE,2023-01-08 23:05:45,"77.2651,88.6780",reboot,False
ba146c1f-d762-4ae9-abbb-f1c18aa64711,1815000868991,iPhone 14,KaiOS,True,5G,2023-06-15 04:46:21,"-28.4782,176.1542",reboot,False
db8f2eb7-f08b-4cf1-a81e-519e41ebcf8c,9123631627300,OnePlus 10,KaiOS,False,LTE,2023-06-26 14:22:23,"-87.2273,-82.1283",reboot,False
08d40e2d-e9be-46f7-9f05-b01af6bfacf5,2367750132629,Galaxy S22,HarmonyOS,False,LTE,2023-04-05 13:06:51,"-27.4188,112.2514",reboot,False
75dd524e-c78d-4370-8d1b-47072e809bc9,5891421697437,Galaxy S22,Android 12,False,LTE,2023-02-25 10:10:55,"64.5465,-11.2639",network drop,False
d3b08c70-05f5-450b-a798-01a4da94fdf3,2567266539849,iPhone 14,iOS 16,True,5G,2023-04-10 02:19:17,"-25.8173,69.8625",login,False
98f3d8d2-fa35-4d71-83a5-b24ac4752a67,6333026671062,OnePlus 10,KaiOS,True,WiFi,2023-04-18 11:32:25,"23.6358,162.4346",login,False
27f82c51-1f23-4324-b780-9bc29927c37f,1028876599810,Xiaomi 12,KaiOS,True,5G,2023-06-16 12:21:19,"55.8550,-12.2697",roaming event,False
1f5f506f-32e4-430a-b068-f775d6aa3662,8959601940423,Galaxy S22,iOS 16,True,LTE,2023-03-20 13:29:27,"37.9861,-134.1672",reboot,False
2a5108ae-2e0d-4eaa-bf71-f4b3543d9a6a,3079749471357,iPhone 14,HarmonyOS,True,LTE,2023-02-15 07:15:16,"39.7177,128.1725",roaming event,False
f6b61192-8d57-4cd0-9672-23a3d05185ee,0401787831154,OnePlus 10,Android 12,False,LTE,2023-05-11 12:06:26,"34.2422,141.9463",login,False
34ca1c51-ad52-4644-97b3-aba45c470ee9,4252115827451,OnePlus 10,HarmonyOS,False,WiFi,2023-10-07 17:46:57,"-8.2734,-33.5501",network drop,False
9dc293b2-6886-41a1-a4ff-43ac4443bc0f,5189086789115,iPhone 14,Android 12,False,WiFi,2023-09-10 11:30:14,"13.3097,67.5224",roaming event,False
a053c72d-2e70-48e1-a48c-26a483b1d8dd,7837011530415,Xiaomi 12,iOS 16,False,5G,2023-04-09 19:08:20,"-18.9125,-132.6495",roaming event,False
2e6ca494-f039-4829-87ba-4ad1d99b1367,5338059752886,OnePlus 10,Android 12,True,LTE,2023-07-28 01:57:08,"13.9771,176.3201",network drop,False
c531b60d-01a6-4c36-ad14-848151668f1b,1609169951700,Xiaomi 12,HarmonyOS,False,5G,2023-08-08 00:23:28,"19.1549,138.5937",login,False
54cbae8a-881e-41c3-a470-1f372d310e79,2869699881496,Pixel 6,KaiOS,True,5G,2023-07-29 17:39:39,"38.1785,-106.0710",network drop,False
f7ca67bd-5a40-448d-830a-ea854ca8ced0,5984377453124,OnePlus 10,Android 12,True,5G,2023-09-17 04:22:38,"-39.2591,-133.8020",reboot,False
7c1c8d55-f88a-4c1b-ace8-fbfd113ad300,8113313264950,OnePlus 10,KaiOS,False,WiFi,2023-10-30 16:39:45,"43.2937,-11.8390",login,False
659d95c8-e496-4fb7-b643-84ae0791d17b,3090449694524,Xiaomi 12,KaiOS,False,WiFi,2023-09-27 13:46:40,"44.9278,174.0062",SIM switch,False
a7a12d8b-14ae-48cf-8eb1-e8715b50cad2,8996999770322,OnePlus 10,HarmonyOS,True,5G,2023-01-12 01:47:42,"71.5911,-3.3637",SIM switch,False
76543cc9-a2eb-4911-85fb-9253debcfee5,2316411237243,iPhone 14,KaiOS,False,WiFi,2023-03-06 16:47:00,"-51.9134,170.9679",SIM switch,False
622839bc-07b3-4db5-9c38-a1e872385844,3521341101097,OnePlus 10,Android 12,True,5G,2023-09-13 12:21:41,"-86.0347,141.9474",login,False
351385af-7ac8-47bc-ad11-6ca0dbe28da4,4709413832187,iPhone 14,KaiOS,False,WiFi,2023-08-12 19:11:21,"-72.2024,51.8891",network drop,False
44abe658-6c9f-4643-bd1f-ad073ff03aa7,6190546266271,iPhone 14,Android 12,True,WiFi,2023-01-06 07:43:04,"48.5091,-28.7353",reboot,False
e5687c92-a9e8-41d4-b0b6-f511ddcba20c,9354135446186,iPhone 14,Android 12,False,WiFi,2023-02-04 16:52:56,"-54.4084,172.0843",reboot,False
03a870e2-6723-4cce-9f1a-06bd44ea4e1a,9126666149719,iPhone 14,iOS 16,False,LTE,2023-05-25 00:52:19,"54.8297,-59.4943",roaming event,False
1dec1cfe-5a78-40c0-8a95-15ab4fdade85,5469220420763,Xiaomi 12,HarmonyOS,True,5G,2023-01-22 22:47:01,"-47.7169,131.3458",SIM switch,False
1b19c2f0-578c-4c24-aaa0-c763be548fb9,8262800397959,Galaxy S22,HarmonyOS,False,WiFi,2023-05-14 16:06:22,"-46.9312,150.4013",network drop,False
5897fe6e-addb-4914-98c6-b95bd8921f53,0483235804027,OnePlus 10,iOS 16,True,5G,2023-02-05 14:48:39,"34.9809,92.0829",roaming event,False
b505410d-ee14-41cd-8c11-d5fb18c857f1,7697204684710,Galaxy S22,iOS 16,False,WiFi,2023-05-30 21:21:26,"-34.1341,102.3756",login,False
c44ac2cf-a33e-4289-bef5-5debd01ccc61,9768964827869,Pixel 6,KaiOS,False,WiFi,2023-10-29 04:01:19,"-82.8337,-0.4573",login,False
22f0535a-2841-4631-8e88-ff77bd7869a0,4033454901993,OnePlus 10,KaiOS,False,WiFi,2023-02-21 21:37:44,"-79.1540,91.9260",reboot,False
fcaea523-99ac-40d8-94e5-602e3bdea542,1072841315565,Galaxy S22,HarmonyOS,True,5G,2023-10-09 10:17:37,"-22.2382,167.6677",network drop,False
bc53167f-a58f-4d4b-8931-ad0dd435b833,8441523342440,iPhone 14,Android 12,False,WiFi,2023-05-21 02:50:29,"-3.9441,-28.9210",roaming event,False
430a8bb2-ba8f-4398-828e-98be7ac75acb,4634586461693,Xiaomi 12,iOS 16,True,5G,2023-01-19 23:28:05,"-59.6747,-120.3609",reboot,False
75f4899a-9b84-4923-9ee5-350c4981c46e,2640941735960,Galaxy S22,iOS 16,True,WiFi,2023-02-23 22:23:45,"-0.1368,109.7324",roaming event,False
80121395-aa63-4101-ab2e-b854da803488,6070639228925,Xiaomi 12,iOS 16,False,5G,2023-01-24 00:58:03,"67.3509,8.4937",roaming event,False
f1c4e17b-0815-433e-b96d-69ba3946b6da,8813729125741,Galaxy S22,Android 12,True,LTE,2023-09-07 08:42:35,"-46.9312,150.4013",login,False
59391332-ee78-4afa-85f8-ec5124f6d3f3,9032177300221,Xiaomi 12,Android 12,True,WiFi,2023-06-04 16:21:21,"62.0776,176.3277",login,False
a2352303-2b62-46a1-bbcd-bcff566e807e,8300347229320,OnePlus 10,HarmonyOS,True,LTE,2023-06-10 07:41:45,"-38.8609,-177.5339",SIM switch,False
2c8607ab-6860-405a-a259-6b6e9420dbe6,0988855769197,Xiaomi 12,iOS 16,False,WiFi,2023-05-30 01:11:47,"-9.3787,34.4898",login,False
55549069-bf7f-4d2d-93e1-e7ad846efa94,2856539857143,Pixel 6,iOS 16,True,WiFi,2023-07-31 03:45:01,"-0.5949,133.9739",roaming event,False
daccd1a6-1424-472d-a2e7-922435906093,0609307068875,Xiaomi 12,HarmonyOS,True,WiFi,2023-09-06 00:06:53,"-17.2714,65.8683",network drop,False
00631579-839a-412e-b8c9-48ec007820e3,8120789822728,Xiaomi 12,HarmonyOS,False,WiFi,2023-09-27 04:05:59,"86.5104,126.1421",network drop,False
8c2b0278-2e37-431f-bb26-a55f530cbb9b,6592613602892,iPhone 14,KaiOS,False,5G,2023-06-30 05:36:19,"0.4044,-55.9060",reboot,False
d60c94a5-05d0-46ab-82e9-e94e9fa10dff,3539139548906,Pixel 6,Android 12,True,WiFi,2023-11-24 17:58:29,"14.7189,86.6025",roaming event,False
3cf4f66e-4375-4fe8-a49c-6a2abe167508,1020564411864,OnePlus 10,KaiOS,False,LTE,2023-11-19 11:55:10,"10.9114,149.4352",SIM switch,False
afb45b24-8cd4-4d0a-ba21-86fb02daad13,4351594302369,Galaxy S22,iOS 16,False,5G,2023-12-16 05:33:26,"-55.2549,171.1091",login,False
da38be60-cdb3-4b90-95c5-c07b9e0eacaf,0905468804201,Pixel 6,KaiOS,True,5G,2023-08-29 05:22:23,"-15.1082,-80.8663",login,False
08118123-50b0-4c66-97fc-94601afc5736,5311638461387,Pixel 6,HarmonyOS,False,LTE,2023-01-08 13:36:20,"49.5188,-4.2585",SIM switch,False
8f1a6bc4-2251-461f-bbf8-e067810fad4c,4223784696805,iPhone 14,iOS 16,False,5G,2023-11-20 19:51:05,"71.7165,85.7287",reboot,False
b4eaeec7-5780-466a-866b-96d9b94d3074,3879049881810,Pixel 6,iOS 16,True,5G,2023-01-29 12:46:15,"-81.3496,-149.7260",network drop,False
b9cafff6-a138-4d7e-a748-50390de64aff,1672491511232,Pixel 6,Android 12,True,LTE,2023-09-18 17:21:49,"6.0344,154.5561",network drop,False
9b393c33-27a9-4211-9e59-5e714fd01ec0,2498539450136,iPhone 14,Android 12,True,LTE,2023-12-20 18:14:11,"-72.1886,-62.7570",SIM switch,False
6dcdbfa2-ee58-4e99-89b5-142376313bd0,8747198489990,Galaxy S22,KaiOS,False,WiFi,2023-01-02 11:54:54,"64.1170,139.6883",reboot,False
5b51edb1-250a-48f3-bed0-a4625d20d583,2145816513017,OnePlus 10,iOS 16,False,WiFi,2023-11-10 21:08:06,"74.1613,13.4318",login,False
41e56297-fdc3-48de-8a35-8929db139ad4,8090299705475,Galaxy S22,HarmonyOS,True,5G,2023-07-09 18:27:45,"-78.4892,-36.7332",reboot,False
663be7d4-f695-46e5-b50a-14e94684df71,3816319665415,Pixel 6,HarmonyOS,False,5G,2023-12-09 16:03:11,"-24.5735,-67.7496",reboot,False
38f687de-a5be-4c2f-bd56-640fb6eea891,3425180356519,OnePlus 10,HarmonyOS,True,5G,2023-02-11 07:58:07,"44.6734,-120.0865",login,False
10dfcca2-828f-4db4-ad74-e402d5361dd3,2427628710158,Pixel 6,iOS 16,True,WiFi,2023-07-23 17:38:04,"83.6994,2.3824",SIM switch,False
ff0c1f08-6f34-417e-be1c-11eef22719ca,1382827880155,Xiaomi 12,KaiOS,True,LTE,2023-03-14 21:54:43,"6.2283,-88.0276",network drop,False
1134b4ee-c30b-4cfd-a60b-547448119e02,9199761000114,iPhone 14,KaiOS,True,5G,2023-10-28 01:07:54,"73.4846,-97.2580",SIM switch,False
