user_id,timestamp,modality,is_fraud,caller_id,callee_id,call_start,call_duration,cell_id,location,imei,source_modality,call_hour,call_day,latitude,longitude,domain,ip_dst,port,duration,bytes_sent,bytes_received,vpn_usage,hour,weekday,event_id,device_model,os_type,roaming_status,event_time,event_hour,event_day,user_sequence,call_type_sms_out,call_type_unknown,call_type_voice_in,call_type_voice_out,protocol_UDP,event_type_network drop,event_type_reboot,event_type_roaming event,event_type_sim switch,event_type_unknown,network_type_lte,network_type_unknown,network_type_wifi,event_count
5730960932742,2023-08-01 14:33:38,cdr,False,5730960932742.0,3789510670476.0,2023-08-01 14:33:38,1.7010417212798874,CELL_138,"-47.7230,96.1542",IMEI_170889,CDR,0.369586201715858,-0.9962820925158786,-47.723,96.1542,unknown,,,,,,False,14,1,,unknown,unknown,,,,,2023-08-01 14:33:38 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
5731080568988,2023-01-16 23:28:31,cdr,True,5731080568988.0,1665788527643.0,2023-01-16 23:28:31,-0.5340525359922244,CELL_109,"22.5270,15.3410",IMEI_650058,CDR,1.650894297032777,-1.4960724469434288,22.527,15.341,unknown,,,,,,False,23,0,,unknown,unknown,,,,,2023-01-16 23:28:31 cdr True False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5734132609444,2023-09-08 05:56:09,cdr,True,5734132609444.0,9844348525391.0,2023-09-08 05:56:09,-0.5241364124018423,CELL_197,"29.0886,-21.4460",IMEI_681538,CDR,-0.911721893601061,0.5030889707667722,29.0886,-21.446,unknown,,,,,,False,5,4,,unknown,unknown,,,,,2023-09-08 05:56:09 cdr True False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5735247109433,2023-06-24 04:44:21,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,49.49.184.6,8080.0,-1.2867726514481053,0.43376699946318437,0.390710690248548,False,4,5,,unknown,unknown,,,,,2023-06-24 04:44:21 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5736042210788,2023-12-30 20:58:32,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,56.12.19.112,8443.0,-1.0582174481102713,0.07145295428662155,0.9659033231664581,False,20,5,,unknown,unknown,,,,,2023-12-30 20:58:32 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5736626989224,2023-03-31 11:10:11,cdr,True,5736626989224.0,8875794419506.0,2023-03-31 11:10:11,-0.5340525359922244,CELL_173,"-62.6001,-149.4777",SWAP_2089,CDR,-0.057516496723115,0.5030889707667722,-62.6001,-149.4777,unknown,,,,,,False,11,4,,unknown,unknown,,,,,2023-03-31 11:10:11 cdr True False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5737311447744,2023-12-01 05:48:40,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,62.100.197.30,53.0,0.25597497108227407,-0.9976895472513808,-0.6277201930705065,True,5,4,,unknown,unknown,,,,,2023-12-01 05:48:40 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5737666055196,2023-04-29 10:36:44,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"4.9092,-56.3430",,EDR,0.0,0.0,,,unknown,,,,,,False,10,5,9d2715be-95ad-432c-b438-612f7ae26991,OnePlus 10,ios 16,True,2023-04-29 10:36:44,-0.2166730102250863,0.9913288047889406,2023-04-29 10:36:44 edr False False False True False False False False True,False,True,False,False,False,False,True,False,False,False,False,False,True,1
5737691486099,2023-02-11 01:14:25,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"77.4086,-178.5704",,EDR,0.0,0.0,,,unknown,,,,,,False,1,5,5eed81f3-5d19-47a6-b9bf-4f24eb217e81,iPhone 14,harmonyos,False,2023-02-11 01:14:25,-1.5115316370682317,0.9913288047889406,2023-02-11 01:14:25 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
5738043769034,2023-03-27 02:23:10,ipdr,True,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,darkmsg.io,170.108.207.193,9050.0,1.135912503932935,1.089359126203696,-1.270228296988349,True,2,0,,unknown,unknown,,,,,2023-03-27 02:23:10 ipdr True False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5740426631686,2023-09-29 06:20:01,cdr,True,5740426631686.0,3391647763290.0,2023-09-29 06:20:01,-0.5340525359922244,CELL_120,"-74.7051,-166.3838",SWAP_1081,CDR,-0.7693543274547368,0.5030889707667722,-74.7051,-166.3838,unknown,,,,,,False,6,4,,unknown,unknown,,,,,2023-09-29 06:20:01 cdr True False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5740863579801,2023-03-16 02:04:48,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-52.0632,-102.8041",,EDR,0.0,0.0,,,unknown,,,,,,False,2,3,b6cff4e9-a79e-4541-b9f9-56f9f4c1a6fb,iPhone 14,android 12,False,2023-03-16 02:04:48,-1.3676584563078822,0.0007924291005506,2023-03-16 02:04:48 edr False False False False False True False False False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
5741158575267,2023-05-16 08:17:30,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,98.144.8.204,53.0,0.3588248125842994,-1.400260708558673,0.23520258428051366,False,8,1,,unknown,unknown,,,,,2023-05-16 08:17:30 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5741173694472,2023-10-23 14:33:50,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-31.1284,-132.4510",,EDR,0.0,0.0,,,unknown,,,,,,False,14,0,bf3f7a22-1be3-4255-a6c0-0ee717094f36,Pixel 6,kaios,True,2023-10-23 14:33:50,0.3588197128163115,-1.4850121344320342,2023-10-23 14:33:50 edr False False False False False True False False True,False,True,False,False,False,False,False,False,True,False,False,False,True,1
5741570588225,2023-10-11 11:26:30,cdr,False,5741570588225.0,5485440754566.0,2023-10-11 11:26:30,-0.4924048169126198,CELL_185,"-79.9644,-66.7022",IMEI_129696,CDR,-0.057516496723115,-0.4964917380883283,-79.9644,-66.7022,unknown,,,,,,False,11,2,,unknown,unknown,,,,,2023-10-11 11:26:30 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5741650257893,2023-09-03 21:14:09,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"38.8485,-169.1575",,EDR,0.0,0.0,,,unknown,,,,,,False,21,6,b03b3225-56ad-497d-a550-7992e9502393,Xiaomi 12,harmonyos,True,2023-09-03 21:14:09,1.3659319781387578,1.4865969926331355,2023-09-03 21:14:09 edr False False False False False False False False False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5743070559934,2023-09-05 10:12:14,cdr,False,5743070559934.0,842601576111.0,2023-09-05 10:12:14,0.3385663399613951,CELL_163,"59.9548,-3.1870",IMEI_595586,CDR,-0.1998840628694393,-0.9962820925158786,59.9548,-3.187,unknown,,,,,,False,10,1,,unknown,unknown,,,,,2023-09-05 10:12:14 cdr False False False False False False True False False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
5743673359813,2023-07-15 18:37:06,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-57.2385,-20.4501",,EDR,0.0,0.0,,,unknown,,,,,,False,18,5,4e78f8ee-5473-471e-8887-70a02fddfd59,Galaxy S22,android 12,True,2023-07-15 18:37:06,0.9343124358577094,0.9913288047889406,2023-07-15 18:37:06 edr False False False False False True False True False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
5743987735138,2023-01-09 22:55:30,cdr,False,5743987735138.0,2942821991643.0,2023-01-09 22:55:30,1.9925757548371192,CELL_124,"-26.4503,-132.1851",IMEI_142409,CDR,1.5085267308864527,-1.4960724469434288,-26.4503,-132.1851,unknown,,,,,,False,22,0,,unknown,unknown,,,,,2023-01-09 22:55:30 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5744377895627,2023-11-09 05:35:07,cdr,False,5744377895627.0,8564097855059.0,2023-11-09 05:35:07,2.0778544177144047,CELL_193,"-68.4353,152.5688",IMEI_631416,CDR,-0.911721893601061,0.0032986163392219,-68.4353,152.5688,unknown,,,,,,False,5,3,,unknown,unknown,,,,,2023-11-09 05:35:07 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
5744512264186,2023-08-08 01:35:49,cdr,False,5744512264186.0,3029042127291.0,2023-08-08 01:35:49,2.4031032714789355,CELL_183,"50.3735,167.9310",IMEI_748709,CDR,-1.4811921581863583,-0.9962820925158786,50.3735,167.931,unknown,,,,,,False,1,1,,unknown,unknown,,,,,2023-08-08 01:35:49 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5744563450293,2023-01-08 21:09:36,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,180.189.3.192,53.0,0.8959295404282093,1.0562551340135506,0.037538666453674825,False,21,6,,unknown,unknown,,,,,2023-01-08 21:09:36 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5744618328709,2023-11-01 01:24:44,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,39.35.215.194,9050.0,-0.02971903309001839,0.47701844654578596,-0.6306644085019151,False,1,2,,unknown,unknown,,,,,2023-11-01 01:24:44 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5744621892374,2023-01-01 21:26:33,cdr,False,5744621892374.0,7541051001989.0,2023-01-01 21:26:33,-0.030313457600816735,CELL_153,"52.2847,-131.1874",IMEI_890894,CDR,1.3661591647401283,1.5026696796218726,52.2847,-131.1874,unknown,,,,,,False,21,6,,unknown,unknown,,,,,2023-01-01 21:26:33 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
5745351302015,2023-01-20 13:26:07,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,216.165.198.134,8443.0,0.42739137358564955,-0.7837612359120513,0.07795471464846516,False,13,4,,unknown,unknown,,,,,2023-01-20 13:26:07 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5746777021211,2023-08-07 17:17:29,cdr,False,5746777021211.0,5250498979068.0,2023-08-07 17:17:29,2.532012878153902,CELL_109,"-41.9432,-171.4545",IMEI_137823,CDR,0.796688900154831,-1.4960724469434288,-41.9432,-171.4545,unknown,,,,,,False,17,0,,unknown,unknown,,,,,2023-08-07 17:17:29 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5747587739388,2023-01-25 19:53:26,cdr,False,5747587739388.0,5077236524903.0,2023-01-25 19:53:26,0.6975300139332249,CELL_124,"41.1450,74.5721",IMEI_812156,CDR,1.0814240324474798,-0.4964917380883283,41.145,74.5721,unknown,,,,,,False,19,2,,unknown,unknown,,,,,2023-01-25 19:53:26 cdr False False False False False False True False False,False,False,True,False,False,False,False,False,False,True,False,True,False,1
5747717467689,2023-02-13 04:57:26,cdr,True,5747717467689.0,6002618843276.0,2023-02-13 04:57:26,-0.5340525359922244,CELL_100,"63.1324,132.4102",SWAP_2049,CDR,-1.054089459747385,-1.4960724469434288,63.1324,132.4102,unknown,,,,,,False,4,0,,unknown,unknown,,,,,2023-02-13 04:57:26 cdr True False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5748390056698,2023-01-10 10:16:32,cdr,False,5748390056698.0,1697434051853.0,2023-01-10 10:16:32,1.0584769126231313,CELL_125,"-29.9895,115.9607",IMEI_702579,CDR,-0.1998840628694393,-0.9962820925158786,-29.9895,115.9607,unknown,,,,,,False,10,1,,unknown,unknown,,,,,2023-01-10 10:16:32 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5748602634525,2023-09-11 15:58:21,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,114.160.72.221,80.0,0.42739137358564955,-0.14663415004141972,-1.1152555029169342,True,15,0,,unknown,unknown,,,,,2023-09-11 15:58:21 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5749240489411,2023-01-12 16:28:10,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,63.19.162.33,22.0,1.7301560326113032,-0.9758974719905316,-0.8957776253028411,True,16,3,,unknown,unknown,,,,,2023-01-12 16:28:10 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5750085949932,2023-05-21 19:31:22,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,29.167.254.210,9050.0,0.8730740200944258,1.1838469029072256,-0.5819510259095187,True,19,6,,unknown,unknown,,,,,2023-05-21 19:31:22 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5751433608211,2023-09-29 00:29:06,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,184.224.119.202,9050.0,-1.3553392124494554,-0.026195505088329043,1.3232240141601344,False,0,4,,unknown,unknown,,,,,2023-09-29 00:29:06 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5752053940861,2023-06-20 18:36:20,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"64.2145,-2.8156",,EDR,0.0,0.0,,,unknown,,,,,,False,18,1,5a53ce9b-53c9-4cb1-bbcd-d0cd49691619,Pixel 6,harmonyos,True,2023-06-20 18:36:20,0.9343124358577094,-0.9897439465878392,2023-06-20 18:36:20 edr False False False False False False False False True,False,True,False,False,False,False,False,False,False,False,False,False,True,1
5752430404576,2023-11-27 18:38:44,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,107.71.95.87,53.0,-0.1897076754265022,-0.17541299752330464,-0.6469914213488172,False,18,0,,unknown,unknown,,,,,2023-11-27 18:38:44 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5752503163760,2023-09-17 18:51:46,cdr,False,5752503163760.0,6606902436868.0,2023-09-17 18:51:46,1.4412392832118779,CELL_169,"-29.2111,-151.3656",IMEI_890584,CDR,0.9390564663011554,1.5026696796218726,-29.2111,-151.3656,unknown,,,,,,False,18,6,,unknown,unknown,,,,,2023-09-17 18:51:46 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5752766452667,2023-01-16 17:36:23,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-53.5041,89.8228",,EDR,0.0,0.0,,,unknown,,,,,,False,17,0,d15ac3ef-f905-49a1-b13a-a78f3609a928,iPhone 14,harmonyos,False,2023-01-16 17:36:23,0.79043925509736,-1.4850121344320342,2023-01-16 17:36:23 edr False False False False False True False False True,False,True,False,False,False,False,False,False,True,False,False,False,True,1
5754355336891,2023-09-04 16:38:16,cdr,False,5754355336891.0,514966959896.0,2023-09-04 16:38:16,1.893414518933299,CELL_103,"-80.5468,112.5940",IMEI_382442,CDR,0.6543213340085067,-1.4960724469434288,-80.5468,112.594,unknown,,,,,,False,16,0,,unknown,unknown,,,,,2023-09-04 16:38:16 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5755107473184,2023-06-18 19:00:05,cdr,False,5755107473184.0,7613814885190.0,2023-06-18 19:00:05,-0.43885774952455675,CELL_186,"-31.1830,-42.3949",IMEI_958043,CDR,1.0814240324474798,1.5026696796218726,-31.183,-42.3949,unknown,,,,,,False,19,6,,unknown,unknown,,,,,2023-06-18 19:00:05 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5756489750131,2023-07-22 02:00:39,cdr,False,5756489750131.0,1246619974148.0,2023-07-22 02:00:39,1.8418506762633122,CELL_119,"74.9435,-57.5482",IMEI_249622,CDR,-1.338824592040034,1.0028793251943224,74.9435,-57.5482,unknown,,,,,,False,2,5,,unknown,unknown,,,,,2023-07-22 02:00:39 cdr False False False False False False True False False,False,False,False,False,False,False,False,False,False,True,False,True,False,1
5757066104904,2023-06-21 10:21:42,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,194.171.18.47,8443.0,0.8845017802613175,1.3096088028858672,-0.9324464902212932,True,10,2,,unknown,unknown,,,,,2023-06-21 10:21:42 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5758588010595,2023-07-29 02:12:06,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-74.0893,-164.3951",,EDR,0.0,0.0,,,unknown,,,,,,False,2,5,acbbe24c-8241-46b6-81bd-21d434524e15,OnePlus 10,kaios,False,2023-07-29 02:12:06,-1.3676584563078822,0.9913288047889406,2023-07-29 02:12:06 edr False False True False False False False True False,False,True,False,False,False,True,False,False,False,False,True,False,False,1
5758730176590,2023-12-11 07:38:31,edr,True,unknown,unknown,,-0.5439686595826063,unknown,"32.0895,86.4260",,EDR,0.0,0.0,,,unknown,,,,,,False,7,0,7fea7e11-2bed-4f4f-af67-5c42f0043fb9,Pixel 6,ios 16,True,2023-12-11 07:38:31,-0.6482925525061347,-1.4850121344320342,2023-12-11 07:38:31 edr True False False False False True False True False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
5759461313689,2023-01-12 18:21:56,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-13.4693,18.7016",,EDR,0.0,0.0,,,unknown,,,,,,False,18,3,0fc47d8b-787b-466b-ab13-073dc5f5f2c5,OnePlus 10,android 12,False,2023-01-12 18:21:56,0.9343124358577094,0.0007924291005506,2023-01-12 18:21:56 edr False False False True False False False False False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
5762003712598,2023-05-25 15:22:27,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"37.1899,-176.4423",,EDR,0.0,0.0,,,unknown,,,,,,False,15,3,34b95d3a-ee44-4775-9036-c7ea0a40d029,iPhone 14,harmonyos,False,2023-05-25 15:22:27,0.502692893576661,0.0007924291005506,2023-05-25 15:22:27 edr False False False False False False False False False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5763687737756,2023-09-02 16:25:31,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-17.6423,81.0903",,EDR,0.0,0.0,,,unknown,,,,,,False,16,5,32739b19-af07-4997-9724-bcfd5b1ed14b,Xiaomi 12,ios 16,True,2023-09-02 16:25:31,0.6465660743370105,0.9913288047889406,2023-09-02 16:25:31 edr False False True False False False False False True,False,True,False,False,False,True,False,False,False,False,False,False,True,1
5765035157548,2023-09-05 16:57:09,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,84.35.122.26,8443.0,-1.4124780132839139,1.6130343393422724,-0.07327089614661127,False,16,1,,unknown,unknown,,,,,2023-09-05 16:57:09 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5766547670670,2023-04-28 14:42:54,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-44.5186,120.2340",,EDR,0.0,0.0,,,unknown,,,,,,False,14,4,e1c0f348-3618-4bfd-90af-e6bd8323bb9b,iPhone 14,harmonyos,True,2023-04-28 14:42:54,0.3588197128163115,0.4960606169447455,2023-04-28 14:42:54 edr False False True False False False False False True,False,True,False,False,False,True,False,False,False,False,False,False,True,1
5766977336978,2023-08-25 19:32:22,cdr,False,5766977336978.0,8749821432264.0,2023-08-25 19:32:22,1.3658767439249744,CELL_124,"-16.7504,175.1435",IMEI_873980,CDR,1.0814240324474798,0.5030889707667722,-16.7504,175.1435,unknown,,,,,,False,19,4,,unknown,unknown,,,,,2023-08-25 19:32:22 cdr False False False False False False True False False,False,False,False,True,False,False,False,False,False,True,False,True,False,1
5767031942971,2023-08-05 10:53:45,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-19.2597,41.8780",,EDR,0.0,0.0,,,unknown,,,,,,False,10,5,997c7f5d-24e2-4d61-97ed-74e072b853b5,Xiaomi 12,ios 16,False,2023-08-05 10:53:45,-0.2166730102250863,0.9913288047889406,2023-08-05 10:53:45 edr False False False False False True False True False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
5767658288903,2023-05-10 17:00:46,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,121.83.64.73,9050.0,-0.9325120862744626,-1.5541360491410054,-1.3730081811393389,False,17,2,,unknown,unknown,,,,,2023-05-10 17:00:46 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5767953166688,2023-05-07 19:15:04,cdr,False,5767953166688.0,1430173755485.0,2023-05-07 19:15:04,-0.054112154217733625,CELL_187,"-4.1214,130.9567",IMEI_648146,CDR,1.0814240324474798,1.5026696796218726,-4.1214,130.9567,unknown,,,,,,False,19,6,,unknown,unknown,,,,,2023-05-07 19:15:04 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5768008669758,2023-09-24 05:03:15,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-31.4759,-137.9338",,EDR,0.0,0.0,,,unknown,,,,,,False,5,6,d51534d6-5405-4d9f-a649-cbc99ec6f3b8,Pixel 6,android 12,False,2023-09-24 05:03:15,-0.9360389140268336,1.4865969926331355,2023-09-24 05:03:15 edr False False False False False False False False False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
5768371300788,2023-07-30 18:47:41,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,120.209.23.233,8080.0,-1.1153562489447297,-0.8967140534854608,-1.440725136061736,False,18,6,,unknown,unknown,,,,,2023-07-30 18:47:41 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
5769682008797,2023-07-25 05:59:26,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,214.29.51.78,9050.0,1.513028589440361,-1.2596935055402176,1.582716456046553,True,5,1,,unknown,unknown,,,,,2023-07-25 05:59:26 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5769906649075,2023-06-01 01:30:38,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"63.1191,7.0246",,EDR,0.0,0.0,,,unknown,,,,,,False,1,3,74146edb-b850-48f7-88ee-c89aae992771,Xiaomi 12,ios 16,False,2023-06-01 01:30:38,-1.5115316370682317,0.0007924291005506,2023-06-01 01:30:38 edr False False False False True False False False True,False,True,False,False,False,False,False,True,False,False,False,False,True,1
5772053038331,2023-01-22 13:15:14,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,news.org,153.182.27.157,8080.0,1.055918182764693,1.6443084626173843,-0.52801835232508,False,13,6,,unknown,unknown,,,,,2023-01-22 13:15:14 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5772141956438,2023-02-19 09:25:18,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"56.3083,-157.2781",,EDR,0.0,0.0,,,unknown,,,,,,False,9,6,df082370-d84c-475a-bf41-0713a426c807,OnePlus 10,kaios,True,2023-02-19 09:25:18,-0.3605461909854358,1.4865969926331355,2023-02-19 09:25:18 edr False False True False False False False False False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
5772617720677,2023-10-19 05:35:21,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"11.5470,25.6996",,EDR,0.0,0.0,,,unknown,,,,,,False,5,3,3c51bbc8-de8f-4d5e-a93d-33cf43c58651,Pixel 6,android 12,True,2023-10-19 05:35:21,-0.9360389140268336,0.0007924291005506,2023-10-19 05:35:21 edr False False False False False True False False False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
5775158794946,2023-07-17 02:03:18,cdr,False,5775158794946.0,628829883244.0,2023-07-17 02:03:18,2.9504732936680242,CELL_157,"-2.0757,81.9914",IMEI_738838,CDR,-1.338824592040034,-1.4960724469434288,-2.0757,81.9914,unknown,,,,,,False,2,0,,unknown,unknown,,,,,2023-07-17 02:03:18 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5775431066179,2023-05-15 23:05:11,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,onion.hidden,179.144.79.205,6667.0,-1.4581890539514808,-0.8045552008556097,0.6069766964829227,False,23,0,,unknown,unknown,,,,,2023-05-15 23:05:11 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5775748930608,2023-05-21 00:57:14,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-17.8586,131.7563",,EDR,0.0,0.0,,,unknown,,,,,,False,0,6,951d91c8-d782-4b40-89d8-306f59bff137,Pixel 6,ios 16,False,2023-05-21 00:57:14,-1.6554048178285812,1.4865969926331355,2023-05-21 00:57:14 edr False False False False False True False False False,False,True,False,False,False,False,False,False,True,False,False,False,False,1
5777633499367,2023-04-22 23:56:36,cdr,False,5777633499367.0,9970480336424.0,2023-04-22 23:56:36,1.855733249289847,CELL_118,"-48.8495,-167.3687",IMEI_249622,CDR,1.650894297032777,1.0028793251943224,-48.8495,-167.3687,unknown,,,,,,False,23,5,,unknown,unknown,,,,,2023-04-22 23:56:36 cdr False False False False False False True False False,True,False,False,False,False,False,False,False,False,True,False,True,False,1
5777976842948,2023-01-13 09:15:52,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,example.com,56.81.160.247,8443.0,-1.2410616107805386,0.43726038557370217,0.01585853464057537,False,9,4,,unknown,unknown,,,,,2023-01-13 09:15:52 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5778350199322,2023-08-15 14:20:46,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-82.8988,89.9072",,EDR,0.0,0.0,,,unknown,,,,,,False,14,1,5b362cd3-9461-4c8b-9273-973db84ebbe6,Pixel 6,ios 16,False,2023-08-15 14:20:46,0.3588197128163115,-0.9897439465878392,2023-08-15 14:20:46 edr False False False False True False False False False,False,True,False,False,False,False,False,True,False,False,False,False,False,1
5778638041299,2023-11-06 19:28:51,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,fileshare.cc,27.110.189.65,443.0,-1.5381833751197227,-0.43408992142117203,-1.0278658357937618,True,19,0,,unknown,unknown,,,,,2023-11-06 19:28:51 ipdr False True False False False False True False False,False,True,False,False,True,False,False,False,False,True,False,True,False,1
5778787803358,2023-08-13 07:13:36,edr,False,unknown,unknown,,-0.5439686595826063,unknown,"-85.0936,-25.0920",,EDR,0.0,0.0,,,unknown,,,,,,False,7,6,4cc2ae25-3e86-47ca-af06-5a58940d039f,Pixel 6,kaios,True,2023-08-13 07:13:36,-0.6482925525061347,1.4865969926331355,2023-08-13 07:13:36 edr False False False False False True False True False,False,True,False,False,False,False,False,False,True,False,True,False,False,1
5779784378889,2023-07-03 05:19:14,ipdr,False,unknown,unknown,,-0.5439686595826063,unknown,,,IPDR,0.0,0.0,,,socialapp.io,29.167.254.210,443.0,-0.8525177651062207,-0.9828842442115672,0.78751063361793,True,5,0,,unknown,unknown,,,,,2023-07-03 05:19:14 ipdr False False False False False False True False False,False,True,False,False,False,False,False,False,False,True,False,True,False,1
